"","age","d13C","source","assigned location","assigned lat","assigned lon","category"
"6259","  6.976938"," 0.14000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6260","  6.977875"," 0.00000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6261","  6.978813"," 0.23000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6262","  6.979750"," 0.15000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6263","  6.981000"," 0.25000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6264","  6.982800"," 0.33000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6265","  6.984600"," 0.33000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6266","  6.987000"," 0.17000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6267","  6.988800"," 0.26000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6268","  6.990600"," 0.14000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6269","  6.991800"," 0.27000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6270","  6.993600"," 0.17000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6271","  6.995400","-0.20000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6272","  6.997800","-0.26000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6273","  6.999600"," 0.16000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6274","  7.001400"," 0.07000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6275","  7.003800"," 0.11000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6276","  7.005600"," 0.12000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6277","  7.007400"," 0.03000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6278","  7.009800"," 0.12000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6279","  7.011600","-0.05000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6280","  7.013400","-0.12000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6281","  7.015200","-0.08000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6282","  7.017000","-0.40000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6283","  7.018800","-0.12000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6284","  7.020600","-0.05000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6285","  7.022400"," 0.14000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6286","  7.024200","-0.16000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6287","  7.026000"," 0.10000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6288","  7.027800"," 0.14000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6289","  7.029600"," 0.03000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6290","  7.032000","-0.01000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6291","  7.033800"," 0.14000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6292","  7.035000"," 0.11000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6293","  7.036680"," 0.10000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6294","  7.037940"," 0.19000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6295","  7.039200"," 0.04000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6296","  7.040880"," 0.24000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6297","  7.042140","-0.08000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6298","  7.043400","-0.43000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6299","  7.044660"," 0.04000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6300","  7.046340","-0.21000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6301","  7.047600","-0.14000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6302","  7.048860"," 0.10000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6303","  7.050120"," 0.17000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6304","  7.051380","-0.04000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6305","  7.053060","-0.09000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6306","  7.054320","-0.11000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6307","  7.056000"," 0.03000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6308","  7.057680","-0.17000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6309","  7.059360","-0.15000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6310","  7.060620","-0.06000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6311","  7.062720","-0.39000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6312","  7.063980","-0.25000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6313","  7.065660","-0.37000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6314","  7.067340"," 0.05000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6315","  7.068600"," 0.03000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6316","  7.069860"," 0.13000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6317","  7.071540"," 0.06000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6318","  7.072800"," 0.05000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6319","  7.074060"," 0.20000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6320","  7.075740"," 0.33000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6321","  7.077000"," 0.27000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6322","  7.079281","-0.11000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6323","  7.080421"," 0.25000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6324","  7.081562"," 0.30000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6325","  7.083083"," 0.33000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6326","  7.084223"," 0.28000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6327","  7.086884"," 0.29000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6328","  7.087645"," 0.06000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6329","  7.088785"," 0.13000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6330","  7.090306"," 0.39000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6331","  7.091446"," 0.24000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6332","  7.092587"," 0.32000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6333","  7.094107"," 0.20000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6334","  7.095248"," 0.22000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6335","  7.096388"," 0.20000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6336","  7.097529"," 0.15000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6337","  7.098669"," 0.27000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6338","  7.099810"," 0.00000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6339","  7.101331"," 0.74000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6340","  7.102471"," 0.33000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6341","  7.104372"," 0.35000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6342","  7.105512"," 0.37000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6343","  7.107413"," 0.34000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6344","  7.108174"," 0.36000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6345","  7.109314"," 0.39000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6346","  7.110455"," 0.49000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6347","  7.111215"," 0.23000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6348","  7.111975"," 0.31000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6349","  7.113116"," 0.24000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6350","  7.113876"," 0.18000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6351","  7.115017"," 0.31000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6352","  7.116917"," 0.31000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6353","  7.118438"," 0.23000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6354","  7.119579"," 0.21000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6355","  7.121479"," 0.06000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6356","  7.123000"," 0.13000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6357","  7.124320"," 0.08000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6358","  7.125641","-0.16000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6359","  7.126961","-0.09000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6360","  7.128282"," 0.19000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6361","  7.129932"," 0.28000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6362","  7.130922"," 0.15000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6363","  7.132243"," 0.04000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6364","  7.133893","-0.06000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6365","  7.134883"," 0.01000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6366","  7.136204","-0.15000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6367","  7.137854"," 0.03000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6368","  7.138845"," 0.15000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6369","  7.140165"," 0.21000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6370","  7.141816"," 0.19000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6371","  7.143136"," 0.30000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6372","  7.144126"," 0.36000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6373","  7.145777"," 0.15000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6374","  7.147097"," 0.42000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6375","  7.148087"," 0.49000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6376","  7.149738"," 0.17000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6377","  7.151058"," 0.51000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6378","  7.152379"," 0.47000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6379","  7.153699"," 0.52000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6380","  7.154689"," 0.55000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6381","  7.155680"," 0.39000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6382","  7.157000"," 0.00000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6383","  7.158091"," 0.56000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6384","  7.159182"," 0.33000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6385","  7.160636"," 0.08000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6386","  7.161727"," 0.60000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6387","  7.162818"," 0.44000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6388","  7.164273","-0.29000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6389","  7.165364"," 0.40000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6390","  7.166455"," 0.33000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6391","  7.167909"," 0.21000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6392","  7.169000"," 0.21000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6393","  7.170091"," 0.17000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6394","  7.171545"," 0.05000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6395","  7.172636"," 0.07000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6396","  7.173727","-0.04000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6397","  7.175182"," 0.02000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6398","  7.176273"," 0.03000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6399","  7.177364"," 0.01000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6400","  7.178818","-0.28000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6401","  7.179909"," 0.14000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6402","  7.181000"," 0.19000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6403","  7.182818"," 0.05000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6404","  7.184273"," 0.22000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6405","  7.185364"," 0.32000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6406","  7.186455","-0.11000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6407","  7.187909"," 0.20000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6408","  7.189000"," 0.44000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6409","  7.190455"," 0.36000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6410","  7.191909"," 0.56000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6411","  7.193000"," 0.30000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6412","  7.195021"," 0.21000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6413","  7.196536"," 0.46000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6414","  7.198557"," 0.58000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6415","  7.200577"," 0.41000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6416","  7.202093"," 0.19000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6417","  7.204113"," 0.31000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6418","  7.205629"," 0.23000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6419","  7.207144"," 0.41000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6420","  7.208660"," 0.38000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6421","  7.210680"," 0.35000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6422","  7.213711"," 0.29000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6423","  7.215732"," 0.30000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6424","  7.217247"," 0.22000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6425","  7.218763"," 0.22000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6426","  7.220278"," 0.11000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6427","  7.221794"," 0.32000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6428","  7.223309"," 0.39000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6429","  7.225330"," 0.32000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6430","  7.226845"," 0.42000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6431","  7.228361"," 0.44000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6432","  7.230381"," 0.45000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6433","  7.231897"," 0.32000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6434","  7.232907"," 0.23000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6435","  7.234928"," 0.16000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6436","  7.235938"," 0.38000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6437","  7.236443"," 0.22000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6438","  7.237454"," 0.27000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6439","  7.237959"," 0.37000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6440","  7.238969"," 0.41000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6441","  7.239979"," 0.34000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6442","  7.240485"," 0.34000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6443","  7.242000"," 0.29000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6444","  7.243966"," 0.33000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6445","  7.245277"," 0.29000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6446","  7.246261"," 0.32000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6447","  7.247244"," 0.19000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6448","  7.248227"," 0.31000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6449","  7.249210"," 0.25000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6450","  7.249866"," 0.16000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6451","  7.250849"," 0.18000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6452","  7.251832"," 0.28000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6453","  7.252815"," 0.32000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6454","  7.253798"," 0.23000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6455","  7.255109"," 0.36000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6456","  7.256420"," 0.18000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6457","  7.257403"," 0.17000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6458","  7.258387"," 0.23000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6459","  7.259370"," 0.18000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6460","  7.261664"," 0.21000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6461","  7.262647"," 0.21000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6462","  7.263630"," 0.22000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6463","  7.264941"," 0.50000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6464","  7.265597"," 0.32000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6465","  7.266580"," 0.11000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6466","  7.269202"," 0.32000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6467","  7.270185"," 0.42000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6468","  7.271496"," 0.33000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6469","  7.272479"," 0.35000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6470","  7.273462"," 0.39000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6471","  7.274773"," 0.48000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6472","  7.275756"," 0.36000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6473","  7.276739"," 0.48000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
"6474","  7.278050"," 0.30000000","Tian et al. 2018","U1337","  3.83","-123.21","bf"
"6475","  7.279034"," 0.40000000","Drury et al. 2017","U1337","  3.83","-123.21","bf"
